AA11,AA12,a,b,bs,city,cp,e,el,es,f,fi,g,id,j,k,l,lat,lon,m,p,pimg,r,s,sq,t,tp,type,v,district_code
特定農業區,甲種建築用地,松九街115巷1~30號,透天厝,,B,,10501,無,,全/三層,1,,140,2,1,0,24.364237538221104,120.60549304966443,無,"127,805",bt_02.png,17,51.33,PVIj4TEOH7mVQOtJV8+wf7fBzSewkXJDY2E8j6ItdLw=,房地(土地+建物),656,Biz,4房2廳3衛有隔間,B22
農,,興安路299巷1~30號,透天厝,,B,,10501,無,,全/四層,1,,141,2,1,0,24.34480490789894,120.58969248527197,無,"161,907",bt_02.png,16,45.09,r9gn2bgRNhbGWnQtruTRyLfBzSewkXJDY2E8j6ItdLw=,房地(土地+建物),730,Biz,4房3廳3衛有隔間,B22
特定農業區,甲種建築用地,松九街115巷1~30號,透天厝,,B,,10501,無,,全/三層,1,,142,2,1,0,24.36430375399653,120.6056081666975,無,"129,342",bt_02.png,17,56.05,A+i8P00TAsly+YXKNtOHYrfBzSewkXJDY2E8j6ItdLw=,房地(土地+建物),725,Biz,4房2廳3衛有隔間,B22
鄉村區,乙種建築用地,中山北路89巷31~60號,透天厝,,B,,10501,無,,全/三層,-1,38,143,1,1,0,24.38047533809955,120.58621886684912,無,"41,560",bt_02.png,8,43.31,eDgPvQmNQU5+pBfTTgK9bLfBzSewkXJDY2E8j6ItdLw=,房地(土地+建物),180,Biz,4房2廳3衛有隔間,B22
農,,興安路299巷1~30號,透天厝,,B,,10501,無,,全/四層,1,,144,2,1,0,24.34480490789894,120.58969248527197,無,"161,907",bt_02.png,16,45.09,0+uXI05letYTN0iImgTpILfBzSewkXJDY2E8j6ItdLw=,房地(土地+建物),730,Biz,4房3廳3衛有隔間,B22
鄉村區,乙種建築用地,松二街31~60號,透天厝,,B,,10501,無,,全/三層,-1,,145,1,1,0,24.361954246531887,120.60485650462495,無,"137,124",bt_02.png,10,55.42,mduJw0SKyCQgKwcVkbB6gbfBzSewkXJDY2E8j6ItdLw=,房地(土地+建物),760,Biz,4房3廳4衛有隔間,B22
農,,興安路299巷1~30號,透天厝,,B,,10412,無,,全/四層,1,,146,2,1,0,24.344902695882805,120.58979269216984,無,"173,055",bt_02.png,16,45.85,I43D9R6tOuQTiO9gb8e2s7fBzSewkXJDY2E8j6ItdLw=,房地(土地+建物),793,Biz,4房3廳3衛有隔間,B22
特定農業區,甲種建築用地,松九街115巷1~30號,透天厝,,B,,10412,無,,全/三層,1,,147,2,1,0,24.364472528875567,120.60541297514382,無,"129,878",bt_02.png,17,56.05,89XMP7jSK0pmshQtFKYZRrfBzSewkXJDY2E8j6ItdLw=,房地(土地+建物),728,Biz,4房2廳3衛有隔間,B22
特定農業區,甲種建築用地,南海路121~150號,透天厝,,B,,10412,無,,全/二層,0,24,148,2,1,0,24.35680824033871,120.57774723812938,無,"18,972",bt_02.png,23,59.59,Xq658pUY1TK0K6OpgaPlubfBzSewkXJDY2E8j6ItdLw=,房地(土地+建物),113,Biz,5房2廳3衛有隔間,B22
特定農業區,甲種建築用地,松九街115巷1~30號,透天厝,,B,,10411,無,,全/三層,1,,149,2,1,0,24.36439715832245,120.60541665872694,無,"121,924",bt_02.png,17,59.87,Sg/4eCAi0dXqXEOhaebhtrfBzSewkXJDY2E8j6ItdLw=,房地(土地+建物),730,Biz,4房2廳3衛有隔間,B22
住,,中山南路63巷1~30號,透天厝,,B,,10411,無,,全/三層,1,,150,7,1,0,24.337238652092896,120.59256333396095,無,"113,266",bt_02.png,24,62.68,Q71Jkwga0ylj5JPQdD1ihrfBzSewkXJDY2E8j6ItdLw=,房地(土地+建物),710,Biz,4房3廳4衛有隔間,B22
住,,中山南路63巷1~30號,透天厝,,B,,10411,無,,全/三層,1,,151,5,1,0,24.337238652092896,120.59256333396095,無,"120,813",bt_02.png,22,62.25,q6gwFaetHPinGyV3tr9+zLfBzSewkXJDY2E8j6ItdLw=,房地(土地+建物),752,Biz,4房3廳4衛有隔間,B22
