AA11,AA12,a,b,bs,city,cp,e,el,es,f,fi,g,id,j,k,l,lat,lon,m,p,pimg,r,s,sq,t,tp,type,v,district_code
工,,水源路241~270號,透天厝,,B,,10804,無,,全/二層,0,22,1944,1,1,0,24.255880757711246,120.73931957378372,無,"206,975",bt_02.png,17,48.32,/pHcRQVIRwoZtZqhj1cU2dVdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物),"1,000",Biz,5房1廳4衛有隔間,B09
其他,,仁洲街45巷1~30號,店面（店舖),100.00%,B,,10804,無,,"一層,二層,三層/三層",0,38,1945,1,1,0,24.258446870176556,120.71419865940027,無,"113,696",bt_03.png,7,21.99,/WjCew4Ercrfi91qt5mnONVdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物),250,Biz,2房1廳1衛有隔間,B09
住,,中山路652巷1~30號,透天厝,,B,,10804,無,,全/四層,0,9,1946,2,1,0,24.255000291328745,120.71373975340504,無,"45,640",bt_02.png,11,81.07,w51xAiFZ7KMFvaUu8JKBBNVdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物),370,Biz,3房1廳1衛有隔間,B09
住,,三村路98巷43弄1~30號,透天厝,,B,,10804,無,,全/二層,0,49,1947,2,1,0,24.242482671830512,120.70941960232659,無,"157,362",bt_02.png,14,33.68,eV7l2ZDPlD01V3qh65Nu49VdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物),530,Biz,4房1廳2衛有隔間,B09
商,,中興路22巷1~30號,住宅大樓(11層含以上有電梯),50.11%,B,,10804,無,63.27%,十層/十二層,0,9,1948,1,1,1,24.24864805776935,120.71765693156408,有,"198,466",bt_05.png,31,41.82,x3hb9vZ0o7kRHgw8SYZ6H9VdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物)+車位,830,Biz,4房2廳2衛有隔間,B09
商,,自成街10巷1~30號,透天厝,,B,,10804,無,,全/二層,0,50,1949,4,1,0,24.250665026092946,120.72571053383234,無,"106,853",bt_02.png,10,29.95,s3rzJ0X0hFC/hm6xqKCCUdVdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物),320,Biz,4房2廳2衛有隔間,B09
其他,,南陽路59巷100弄1~30號,透天厝,,B,,10804,無,,全/二層,1,,1950,2,1,0,24.236125986314327,120.73410035308032,無,"223,722",bt_02.png,11,52.74,YHmOrD72kf4mKQmYYFGbeNVdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物),"1,180",Biz,3房3廳3衛有隔間,B09
住,,文村街1~30號,華廈(10層含以下有電梯),53.72%,B,,10804,無,,一層/八層,0,21,1951,1,1,1,24.253768094749045,120.72630904759484,有,"162,575",bt_06.png,35,37.21,xbcK0s9d1/a/9ZOQUje+W9VdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物)+車位,605,Biz,3房1廳1衛有隔間,B09
住,,大明路151~180號,住宅大樓(11層含以上有電梯),56.07%,B,,10804,無,,一層/十二層,0,25,1952,1,2,1,24.242023659978383,120.70825463304854,有,"148,995",bt_05.png,49,36.58,h7+lSAe8WxD7+jCjWicRydVdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物)+車位,545,Biz,3房2廳2衛有隔間,B09
住,,田心路二段147巷1~30號,透天厝,,B,,10804,無,,全/三層,0,31,1953,3,1,0,24.24036626705486,120.72136768069284,無,"176,347",bt_02.png,11,68.50,ymC9bIG6N6XwySsRuMl6k9VdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物),"1,208",Biz,4房3廳3衛有隔間,B09
商,,三豐路一段61~90號,住宅大樓(11層含以上有電梯),,B,,10804,無,,九層/十二層,0,2,1954,2,1,1,24.255416384638114,120.72282661475812,有,"225,709",bt_05.png,37,32.56,d1WKElTOlPyEjPJng1ogWNVdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物)+車位,735,Biz,2房1廳1衛有隔間,B09
住,,三豐路二段89巷61~90號,透天厝,,B,,10804,無,,全/四層,0,14,1955,2,1,0,24.266358560426383,120.71921189980439,無,"220,992",bt_02.png,17,50.68,iw5y/o6rU6ICF/Zj5xSiftVdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物),"1,120",Biz,4房3廳3衛有隔間,B09
住,,中正路695巷1~30號,住宅大樓(11層含以上有電梯),72.52%,B,,10804,無,,十五層/十六層,0,26,1956,1,1,0,24.24845837264508,120.70175965757589,有,"110,919",bt_05.png,82,30.29,B6CPkVZC7t6Ioz+2fv1wmNVdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物),336,Biz,3房2廳2衛有隔間,B09
住,,社皮路121~150號,透天厝,,B,,10804,無,,全/四層,1,2,1957,1,1,0,24.244524922841915,120.70232776786224,無,"334,582",bt_02.png,12,77.71,TeNexxBSmAdydWK4mc0+29VdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物),"2,600",Biz,4房2廳4衛有隔間,B09
住,,一心路1~30號,透天厝,,B,,10804,無,,全/二層,0,39,1958,1,1,0,24.24773198398918,120.70617704945141,無,"244,221",bt_02.png,12,40.95,zGhhUoiwiQG635Lpc/SW9tVdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物),"1,000",Biz,,B09
商,,直興街129巷1~30號,華廈(10層含以下有電梯),50.71%,B,,10804,無,,七層/十層,0,23,1959,2,1,0,24.253844389460486,120.72681754178849,有,"183,726",bt_06.png,40,7.89,kpbOJvIIlQd7ycUREi1yi9VdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物),145,Biz,1房1廳1衛有隔間,B09
住,,富陽路1~30號,住宅大樓(11層含以上有電梯),42.50%,B,"1,200,000",10804,無,55.85%,十二層/十二層,0,,1960,1,1,1,24.264586327558536,120.74522057611595,有,"173,712",bt_05.png,64,40.09,3sQZWyW//3c4+Jio9d7ZgtVdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物)+車位,650,Biz,2房2廳2衛有隔間,B09
農,,東洲路190巷1~30號,透天厝,,B,,10804,無,,全/四層,0,11,1961,6,1,0,24.266363820071813,120.70975131792275,無,"207,785",bt_02.png,28,54.38,Lkj4wni6Fg+qXHzUqt2uBtVdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物),"1,130",Biz,3房1廳3衛有隔間,B09
住,,南陽路181~210號,華廈(10層含以下有電梯),,B,,10804,無,,九層/九層,0,16,1962,1,1,1,24.24480230501666,120.72844937535618,有,"149,448",bt_06.png,35,36.80,UT5EwKd9hD1yBcveBZq21NVdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物)+車位,550,Biz,3房2廳2衛有隔間,B09
工,,水源路511~540號,店面（店舖),100.00%,B,,10804,無,,"一層,二層/二層",0,53,1963,1,1,0,24.255453176275747,120.73125272719723,無,"460,426",bt_03.png,12,23.67,5Xi8bNvYCDokxQF65reqmtVdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物),"1,090",Biz,4房2廳2衛有隔間,B09
住,,中山路59巷1~30號,透天厝,,B,,10804,無,,全/二層,0,36,1964,1,1,0,24.238223994638478,120.70934695249828,無,"193,428",bt_02.png,9,26.88,177i8vqs4B0O2WKzc5azRtVdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物),520,Biz,4房2廳2衛有隔間,B09
商,,三民路190巷1~30號,透天厝,,B,,10804,無,,全/四層,0,43,1965,1,1,0,24.254169806708756,120.7182018529788,無,"111,610",bt_02.png,11,127.23,QnvjCYzl2XOdJBrvnYXWJ9VdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物),"1,420",Biz,10房2廳4衛有隔間,B09
住,,三村路44巷1~30號,透天厝,,B,,10804,無,,全/一層,0,,1966,1,1,0,24.243305841401547,120.71230733628074,無,"447,745",bt_02.png,8,10.90,SezUosbVwsBOCF31G/J739VdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物),488,Biz,3房2廳1衛有隔間,B09
住,,三豐路一段142巷61~90號,透天厝,,B,,10804,無,,全/四層,0,12,1967,1,1,0,24.258705407393865,120.72364577674642,無,"233,537",bt_02.png,10,53.52,DKmlXkDuxxjJbEuNYLUey9VdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物),"1,250",Biz,4房2廳3衛有隔間,B09
住,,中正路811~840號,華廈(10層含以下有電梯),57.35%,B,,10804,無,,六層/六層,0,26,1968,1,1,1,24.25039788189718,120.70224063571207,有,"120,440",bt_06.png,45,36.53,ocPff3fkUGhjllkcvtkPF9VdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物)+車位,440,Biz,3房2廳2衛有隔間,B09
住,,西勢三街1~30號,透天厝,,B,,10804,無,,全/四層,0,3,1969,1,1,0,24.243794107704513,120.70596039188118,無,"280,179",bt_02.png,11,82.30,9Cp67RS11xIgNG8K2beNp9VdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物),"2,306",Biz,6房3廳7衛有隔間,B09
住,,水源路5巷1~30號,透天厝,,B,,10804,無,,全/二層,0,7,1970,2,1,0,24.25414109989407,120.74561463739464,無,"340,737",bt_02.png,13,48.42,pUqpW1d3ZcH0uTY/hMQSgtVdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物),"1,650",Biz,3房1廳3衛有隔間,B09
住,,豐南街51巷19弄31~60號,透天厝,,B,,10804,無,,全/二層,0,33,1971,1,1,0,24.24080126396155,120.71371795882975,無,"180,122",bt_02.png,14,81.50,3sHycxtYaO+XjVs2kc+5NdVdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物),"1,468",Biz,4房3廳2衛有隔間,B09
住,,互助街103巷1~30號,華廈(10層含以下有電梯),,B,,10804,無,,一層/九層,0,20,1972,1,1,1,24.238594854801924,120.70686861104913,有,"119,617",bt_06.png,56,43.47,Occ/u6r0B5IjaWCK903Y8tVdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物)+車位,520,Biz,3房2廳2衛有隔間,B09
住,,永康路213巷177弄1~30號,華廈(10層含以下有電梯),59.85%,B,,10804,無,,七層/八層,0,21,1973,1,1,1,24.239388060698648,120.7265037650183,有,"165,230",bt_06.png,43,34.38,QBtIMb6wIsEe44r2nXeqFtVdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物)+車位,568,Biz,3房2廳2衛有隔間,B09
住,,圓環東路3巷16弄1~30號,透天厝,,B,,10804,無,,全/二層,0,32,1974,4,1,0,24.24510261184592,120.71491829418618,無,"346,760",bt_02.png,25,6.06,kwN+aPfoNV2v+dYXQKrLpdVdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物),210,Biz,4房2廳2衛有隔間,B09
商,,中正路167巷1~30號,公寓(5樓含以下無電梯),100.00%,B,,10804,無,,"四層,騎樓/四層",0,45,1975,1,1,0,24.251370879663813,120.71939204122597,無,"68,020",bt_01.png,27,17.64,4H+HZ8uZuwgpzWdv49aXztVdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物),120,Biz,1房1廳1衛有隔間,B09
住,,南陽路211~240號,店面（店舖),93.61%,B,,10804,無,,"一層,二層,三層,四層,見其他登記事項/四層",0,1,1976,2,1,0,24.244140797508358,120.72854216343367,無,"274,083",bt_03.png,11,79.17,ITJnjwo8EkNQhH8D5zfv6NVdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物),"2,170",Biz,5房2廳4衛有隔間,B09
商,,文村街1~30號,住宅大樓(11層含以上有電梯),57.01%,B,,10804,無,,二層/十二層,0,,1977,1,1,0,24.253544168625027,120.72555762159062,有,"194,172",bt_05.png,43,26.68,6OHIooo84xOKHLyVnG37gNVdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物),518,Biz,2房1廳1衛有隔間,B09
鄉村區,乙種建築用地,豐南街240巷283弄1~30號,華廈(10層含以下有電梯),58.73%,B,,10804,無,,六層/六層,0,25,1978,1,1,0,24.232141141291986,120.71757667054905,無,"117,088",bt_06.png,18,78.57,RKrP2Rl4bhVyjlbFQAhqfdVdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物),920,Biz,4房2廳3衛有隔間,B09
住,,豐勢路二段480巷31~60號,透天厝,,B,,10804,無,,全/三層,1,,1979,2,1,0,24.26598666863516,120.74787113390799,無,"243,712",bt_02.png,16,51.70,hvW4ilzIJTe9hEG+Mc13NtVdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物),"1,260",Biz,4房3廳3衛有隔間,B09
住,,育仁路114巷1~30號,華廈(10層含以下有電梯),60.75%,B,,10804,無,,五層/六層,0,26,1980,1,1,1,24.241570859045442,120.71662480710702,有,"133,002",bt_06.png,32,43.61,YJEQlMm8c4sqip8sq9I7Y9VdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物)+車位,580,Biz,3房2廳2衛有隔間,B09
住,,中陽路151~180號,透天厝,,B,,10804,無,,全/二層,-1,43,1981,1,1,0,24.248800585048848,120.72676528929748,無,"235,412",bt_02.png,9,27.95,atWgMK3ziMqoW1+A3wAvtNVdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物),658,Biz,2房3廳2衛有隔間,B09
商,,文村街1~30號,住宅大樓(11層含以上有電梯),,B,,10804,無,,五層/十二層,0,,1982,1,1,1,24.253544168625027,120.72555762159062,有,"232,536",bt_05.png,43,42.57,ZSgoDZGccWyCs9YOoSt7ItVdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物)+車位,990,Biz,3房2廳2衛有隔間,B09
住,,圓環北路二段121~150號,住宅大樓(11層含以上有電梯),52.62%,B,,10804,無,,六層/二十層,0,23,1983,1,1,2,24.261267662639877,120.72302075284455,有,"111,299",bt_05.png,59,62.71,gmHAdjBmU+FU6WBCtQ5URNVdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物)+車位,698,Biz,3房1廳2衛有隔間,B09
住,,社皮路41巷21弄1~30號,透天厝,,B,,10804,無,,全/二層,0,31,1984,1,1,0,24.245288630397337,120.70012941042629,無,"249,874",bt_02.png,10,29.61,CkN43rjGc/R4CQfqw8QnLNVdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物),740,Biz,4房2廳2衛有隔間,B09
其他,,自強街31~60號,透天厝,,B,,10804,有,,全/四層,0,,1985,1,1,0,24.24802241072034,120.72458814537376,無,"258,496",bt_02.png,11,103.21,5FYvkwlvkC5rkeqHTGDnxtVdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物),"2,668",Biz,4房2廳4衛有隔間,B09
其他,,豐原大道六段655巷181~210號,透天厝,,B,,10804,無,,全/三層,,,1986,6,1,0,24.26261454750596,120.72361812091769,有,"252,598",bt_02.png,39,49.49,Jx+qNOzwn5hwco/dVWP+aNVdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物),"1,250",Biz,5房3廳3衛有隔間,B09
住,,永康路211~240號,透天厝,,B,,10804,無,,全/四層,0,1,1987,3,1,0,24.24087176179489,120.72461289308971,無,"269,345",bt_02.png,18,77.97,b4VdVMaWKRtYqy3UjZjf7dVdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物),"2,100",Biz,5房2廳4衛有隔間,B09
住,,慈龍街79巷1~30號,透天厝,,B,,10804,無,,全/三層,1,,1988,3,1,0,24.266899773182466,120.71818492055343,無,"260,238",bt_02.png,18,66.86,4qEEajqqxcnkhdnP70PTI9VdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物),"1,740",Biz,4房2廳3衛有隔間,B09
