AA11,AA12,a,b,bs,city,cp,e,el,es,f,fi,g,id,j,k,l,lat,lon,m,p,pimg,r,s,sq,t,tp,type,v,district_code
商,,仁愛街1~30號,住宅大樓(11層含以上有電梯),45.95%,B,"1,200,000",10309,無,57.96%,九層/十二層,0,1,2389,1,1,1,24.142754581020014,120.67542714822378,有,"253,937",bt_05.png,39,49.42,kYJAFg+2dUCL1mc8acvyfAYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物)+車位,"1,115",Biz,3房2廳2衛有隔間,B01
商,,中華路一段121~150號,住宅大樓(11層含以上有電梯),55.86%,B,,10309,無,,十七層/十九層,-1,18,2390,1,1,0,24.144713108665936,120.67588663898651,有,"97,881",bt_05.png,39,9.91,KwUm6I/MA4hCN+YEiN0qxwYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物),97,Biz,1房1廳1衛有隔間,B01
商,,自由路二段121~150號,套房(1房(1廳)1衛),92.61%,B,,10309,無,,六層/十一層,-1,36,2391,2,1,0,24.141978471886645,120.6840185372997,有,"65,501",bt_07.png,28,15.27,vf9B3MC2PDplLf9hTwXMwwYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物),100,Biz,1房1廳1衛有隔間,B01
商,,民權路1~30號,住宅大樓(11層含以上有電梯),58.77%,B,,10309,無,,四層/十二層,-1,18,2392,1,1,0,24.136314791623644,120.68204298812583,有,"113,593",bt_05.png,17,9.51,XBkOZHkZIPv3wZVhh9kuEQYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物),108,Biz,1房1廳1衛有隔間,B01
住,,民權路151~180號,住宅大樓(11層含以上有電梯),59.32%,B,,10309,無,,二十四層/二十八層,0,18,2393,2,1,0,24.141093562431365,120.67667357553411,有,"106,096",bt_05.png,59,11.31,dAUpQbOSMHBIcFYwzVC+PQYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物),120,Biz,1房1廳1衛有隔間,B01
商,,公園路31~60號,住宅大樓(11層含以上有電梯),67.57%,B,,10309,無,,九層/十一層,-1,33,2394,2,1,0,24.146251588510125,120.68032693647389,有,"67,243",bt_05.png,45,15.62,fNm2oIHUKxqROqcFI4AhBwYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物),105,Biz,1房1廳1衛有隔間,B01
商,,民權路151~180號,住宅大樓(11層含以上有電梯),57.10%,B,,10309,無,,十九層/二十八層,-1,18,2395,2,1,0,24.141093562431365,120.67667357553411,有,"132,056",bt_05.png,59,11.36,WoBNnYMcU/4amTa6OYxeDQYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物),150,Biz,1房1廳1衛有隔間,B01
商,,民權路151~180號,套房(1房(1廳)1衛),59.22%,B,,10309,無,,十九層/二十八層,-1,18,2396,2,2,0,24.141093562431365,120.67667357553411,有,"99,736",bt_07.png,59,22.66,EHeBMYI8HfwFAXYsrfp7OAYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物),226,Biz,2房2廳2衛有隔間,B01
商,,臺灣大道一段1~30號,辦公商業大樓,,B,,10309,無,,三層/十二層,-1,26,2397,1,1,0,24.13790206889082,120.68418106420765,有,"148,922",bt_04.png,22,10.43,+uf6lg1FSS6trrj6HphRVAYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物),155,Biz,,B01
商,,綠川東街31~60號,其他,,B,,10309,無,,地下一層/十二層,-1,36,2398,3,1,0,24.13531073280555,120.69106048897254,有,"87,666",bt_Z.png,52,2.74,Mfo4fuPk2t5izFG5JMSWSwYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物),24,Biz,,B01
