AA11,AA12,a,b,bs,city,cp,e,el,es,f,fi,g,id,j,k,l,lat,lon,m,p,pimg,r,s,sq,t,tp,type,v,district_code
農,,豐洲路901~930號,透天厝,,B,,10404,無,,全/四層,1,,1858,1,1,0,24.265744225951316,120.69408503266764,無,"232,225",bt_02.png,13,73.20,VfO11UMPkgKeJWTwKVJ8H2PuTEcZF1c4iMCrKaulN6Y=,房地(土地+建物),"1,700",Biz,4房2廳3衛有隔間,B16
住,,大富路35巷1弄1~30號,透天厝,,B,,10404,無,,全/三層,-1,2,1859,1,1,0,24.247178280075968,120.69641143932145,無,"204,202",bt_02.png,10,56.32,XPag0H8daoNfYT5lFCzdkGPuTEcZF1c4iMCrKaulN6Y=,房地(土地+建物),"1,150",Biz,4房3廳3衛有隔間,B16
住,,大漢街30巷1~30號,華廈(10層含以下有電梯),64.53%,B,,10404,無,,三層/八層,-1,20,1860,1,1,0,24.252312592928384,120.69769574505948,無,"92,020",bt_06.png,46,31.84,gWunIhNy7AXM64bjYsPoGGPuTEcZF1c4iMCrKaulN6Y=,房地(土地+建物),293,Biz,3房2廳2衛有隔間,B16
住,,北庄路61~90號,透天厝,,B,,10404,無,,全/四層,1,,1861,2,1,0,24.259121836957352,120.66570586842045,無,"156,155",bt_02.png,23,72.36,r/JCkegAT6bLWfSpjegCjWPuTEcZF1c4iMCrKaulN6Y=,房地(土地+建物),"1,130",Biz,4房2廳3衛有隔間,B16
鄉村區,乙種建築用地,新庄里成都路77巷1~30號,透天厝,,B,,10404,無,,全/二層,0,33,1862,1,1,0,24.275760345321547,120.65223607019463,無,"124,962",bt_02.png,8,17.61,YOwAw4+ub7XrjpBFRlVSV2PuTEcZF1c4iMCrKaulN6Y=,房地(土地+建物),220,Biz,2房2廳2衛有隔間,B16
農,,神清路301~330號,工廠,,B,,10404,無,,一層/一層,-1,36,1863,1,1,0,24.273531609805577,120.65406727374078,無,"206,126",bt_08.png,38,203.76,YKZMMijROuaghPeFBNsThmPuTEcZF1c4iMCrKaulN6Y=,房地(土地+建物),"4,200",Biz,,B16
住,,文政街1~30號,透天厝,,B,,10404,無,,全/三層,-1,32,1864,1,1,0,24.248155396857765,120.68103981477881,無,"98,007",bt_02.png,8,46.94,wUJxS2804lle5BpPJgUTzGPuTEcZF1c4iMCrKaulN6Y=,房地(土地+建物),460,Biz,2房1廳2衛有隔間,B16
住,,文昌街31巷1~30號,透天厝,,B,,10404,無,,全/三層,1,,1865,2,1,0,24.248778504893732,120.68607193577186,無,"199,557",bt_02.png,16,43.85,6pnfJjI+gqKqxgvzB1BOrmPuTEcZF1c4iMCrKaulN6Y=,房地(土地+建物),875,Biz,4房2廳3衛有隔間,B16
住,,文昌街1~30號,透天厝,,B,,10403,無,,全/三層,1,,1866,1,1,0,24.249304444044203,120.6858905289305,無,"172,774",bt_02.png,12,89.13,DyYwjdH0TtZQ01wL7c1oVmPuTEcZF1c4iMCrKaulN6Y=,房地(土地+建物),"1,540",Biz,4房2廳3衛有隔間,B16
住,,文昌街31巷1~30號,透天厝,,B,,10403,無,,全/三層,1,,1867,2,1,0,24.24895056411746,120.6858834212801,無,"216,555",bt_02.png,17,48.02,eZQCjf+gT4HXc4aIguPkq2PuTEcZF1c4iMCrKaulN6Y=,房地(土地+建物),"1,040",Biz,4房2廳3衛有隔間,B16
